0.518304355,0.362863241,0.215488878,0.587237155,0.133816475,0.311976872,0.454623475,0.162455671,1.28364221,1.503637324,0.434915419,0.557013345,0.52088097,1.670037055,1.185501806,0.194042595,1.777801317,1.80664808,0.571297631,0.29546708,1.034881685,0.787138993,1.754857244,0.569483299,0.207541032,1.550011161,0.246707501,0.50181434,0.41529707,0.14111006,0.130163621,0.564022198,0.12708554,0.240882107,0.135989369,0.332878907,0.2732212,0.329259114,0.309959872,0.210736336,0.496799924,0.834322878,0.533002129,0.213988548,0.141727475,0.65954058,0.142283453,0.538846309,0.43790219,0.718367819,0.420684233,0.741433854,0.388094998,0.498874885,0.097325521,0.775164564,0.279924029,0.132009605,0.221163486,0.567731902,0.504201573,0.418676025,0.211429521,0.260745275,0.175895497,0.20371995,0.481119438,0.189605104,0.175202612,0.711613312,1.557154044,0.234437499,0.24838228,0.826239477,0.706910565,0.230510952,1.694490976,0.242061938,0.688579994,0.119603839,0.173898299,0.816856689,0.776376168,0.183860006,0.597345843,0.333691326,0.695256895,1.508494991,0.748736874,0.731421211,0.470409178,0.347514132,0.101692544,0.813038263,0.05837002,0.104120436,1.839021122,0.178630873,0.097148038,0.084327663,-1
0.153825244,0.174489761,0.176894069,0.173388453,0.070988785,0.330149325,0.42908828,0.186806391,0.957492599,1.177661382,0.221159642,0.230112101,0.571506046,1.240488591,1.002767882,0.167961845,1.25772074,1.366532327,0.451870976,0.18927203,0.702214595,0.616075604,1.455879404,0.623084955,0.188347101,1.352514367,0.252935738,0.319264011,0.496964125,0.189079406,0.505361131,0.583497352,0.044913431,0.253157097,0.575595001,0.167339459,0.355037738,0.325318238,0.428527343,0.13689176,0.582048033,0.595572788,0.30082781,0.350253535,0.431972023,0.478604369,0.522918601,0.406987826,0.471047204,0.552577143,0.38857891,0.613927315,0.33114057,0.475963913,0.186781515,0.5152108,0.410125754,0.536635756,0.26424595,0.271910417,0.377503184,0.549414979,0.459311017,0.468868016,0.534179563,0.420431053,0.395930242,0.456728594,0.139960494,0.441460532,0.928006933,0.511039546,0.159635277,0.635660399,1.332971623,0.252628664,1.189397104,0.32217052,1.218754927,0.458129286,0.217203807,0.829592629,0.906228125,0.328891231,1.050936558,0.465098402,1.253524783,0.771994256,0.77392764,0.57637943,0.942348611,0.734019867,0.396677628,0.963416511,0.146513754,0.051885289,1.362960072,0.052934266,0.094928842,0.048630017,1
0.593877947,0.556923785,0.495074215,0.64160797,0.389145598,0.52355864,0.670288615,0.358395281,2.039803424,2.393783158,0.679976635,0.736384257,0.901876534,2.707829488,1.788889085,0.263124817,2.884846061,2.847418607,0.819161252,0.407086391,1.695903524,1.276087617,2.632404967,0.949660371,0.082891217,2.273729092,0.101799271,0.795226896,0.758591792,0.081055753,0.00606399,0.909274146,0.262648438,0.298267572,0.005703479,0.468421805,0.104995128,0.558526909,0.577723889,0.055026993,0.832637679,1.397930993,0.962005423,0.423168125,0.027961699,0.954037923,0.004978746,0.91035054,0.716005001,1.19301214,0.685199709,1.245498668,0.550680142,0.835627516,0.082930851,1.242965992,0.104817634,0.065552162,0.390774764,0.886381153,0.919837461,0.732521154,0.046491304,0.072847846,0.082164352,0.042503334,0.812346074,0.031052173,0.267111716,1.104048052,0.282903002,0.087961985,0.380425261,1.318996423,0.056744947,0.314614598,0.353346045,0.480721218,0.061959464,0.018506195,0.357785662,1.379062021,1.356729855,0.045792042,0.054759493,0.60358061,0.044368741,0.20797972,1.321465795,1.227389739,0.055091994,0.057996463,0.048081902,1.386617042,0.057552712,0.20471281,0.404771798,0.049569597,0.21524224,0.184209629,-1
0.212856934,0.239147705,0.122008624,0.200012863,-0.013684319,0.210190612,0.300113994,0.119804428,0.813005431,0.967250075,0.228659427,0.222077345,0.346134024,1.055417157,0.688255987,0.097613355,1.111030138,1.068441243,0.372999885,0.201606622,0.687656667,0.453883635,1.030928491,0.333212105,0.719779229,0.884596022,0.794634237,0.300497809,0.312729982,0.603885911,0.707156345,0.312685543,-0.021674379,0.132833279,0.725696752,0.181723213,0.855572777,0.231310402,0.269494072,0.280595764,0.280678179,0.549187116,0.318937724,0.20517778,0.668140672,0.408598512,0.674693654,0.343748001,0.336491516,0.415649296,0.309146773,0.430715745,0.266031073,0.347941705,0.432864563,0.492247182,0.913529506,0.467657212,0.157364473,0.369165336,0.33871666,0.267202234,0.575260686,0.637239204,0.577191709,0.57106136,0.339546772,0.633015065,0.110626456,0.416427768,2.860945816,0.663911882,0.121211706,0.572550915,2.041304697,0.139285401,3.330340767,0.249081744,1.99279452,0.530863865,0.069320843,0.54664935,0.489301396,0.522065708,1.811496924,0.262726308,1.989694618,2.474924701,0.435332305,0.433304406,1.59538362,1.286683864,0.315833568,0.506502153,0.281564038,0.08794343,3.693671457,0.229578254,0.057727409,0.06369985,1
0.727784171,0.654824692,0.554591498,0.794625146,0.481807377,0.972328531,1.269924836,0.588861694,3.296050241,3.95125393,0.56013895,0.878408151,1.382748945,4.437372551,2.700178807,0.361721482,4.616537999,4.477194624,1.518551793,0.574481523,2.789731018,1.87063996,4.148828631,1.515754882,0.041694625,3.528125508,0.054534117,1.157693341,1.236204736,0.042636899,0.018451187,1.550272034,0.434543135,0.411495008,0.028866887,0.372996684,0.069765687,1.069757787,0.985268588,0.047215137,1.398757401,2.563865421,1.944162773,0.688962714,0.026196803,1.856192283,0.035556404,2.035561399,1.57508272,2.699286725,1.406741294,2.631101178,1.171851187,1.932958256,0.042850265,2.814645031,0.072301756,0.072323369,0.807558278,0.698041931,1.858947727,1.120434088,0.006239578,0.019750142,0.066845422,0.016376453,1.708915819,0.02432678,0.559816738,2.270070976,0.124192304,0.032910841,0.208873966,3.007378808,0.085614197,0.480599978,0.144994012,0.747960584,0.073661746,0.02691954,0.185146292,3.130198096,3.055315541,0.019386987,0.061136969,0.918747657,0.088886554,0.11359467,2.847729778,2.616189832,0.049356538,0.043550298,0.055164809,1.75371723,0.038483353,0.295754115,0.156519256,0.032729791,0.563517242,0.28571761,-1
0.497808572,0.411966837,0.365369616,0.616524567,0.307120346,0.476900307,0.608227152,0.328408235,1.830398633,2.123665637,0.46651212,0.653140092,0.821119725,2.392660549,1.666365555,0.146737796,2.668402188,2.766385273,0.747375592,0.442772542,1.550574404,1.256137269,2.52982041,0.814705984,0.209527238,2.093841702,0.21921448,0.795053632,0.725824666,0.198768952,0.153646665,0.753722229,0.237149142,0.228908919,0.146345823,0.299975309,0.211472526,0.531754507,0.534765542,0.204430079,0.68230488,1.309941422,0.888959044,0.357297368,0.126115719,0.925840968,0.150127811,0.947379913,0.788878244,1.16719519,0.692048004,1.19448262,0.681286975,0.888667048,0.131605729,1.17369936,0.213222427,0.055019583,0.366464008,0.66469684,0.802693092,0.573152658,0.051159835,0.051604024,0.047483322,0.067616334,0.76584816,0.098883674,0.228322012,1.122638174,0.870880946,0.051576794,0.295982343,1.260056488,0.243646544,0.273454156,1.067223677,0.34152778,0.25598391,0.129733497,0.27917554,1.377202027,1.421242785,0.041708467,0.235673477,0.456559467,0.222637084,0.68052345,1.382742115,1.281327234,0.172143123,0.124678697,0.048711583,0.915943592,0.085969668,0.094705514,1.237466977,0.14948575,0.241491059,0.187859622,1
0.505930596,0.384860862,0.255478906,0.61718929,0.172436462,0.563350188,0.750782062,0.372144117,1.886513445,2.173863915,0.415164314,0.689984284,0.759773948,2.429821117,1.690076872,0.157061473,2.558624586,2.578410628,0.903436976,0.45190024,1.622396121,1.184181841,2.485078727,0.821256631,0.105087023,2.179629146,0.111235924,0.782478203,0.673358419,0.082601112,0.118809087,0.808745716,0.126210298,0.209748007,0.117786867,0.276534507,0.11635018,0.493788424,0.534899855,0.191398928,0.690357743,1.418814259,0.935428016,0.373795459,0.125094283,1.028685388,0.119182999,0.881648908,0.714117331,1.255311034,0.633807361,1.289062506,0.625036153,0.789382369,0.07172675,1.2723624,0.12296497,0.093703171,0.408452866,0.610656341,0.907059128,0.552594689,0.101955826,0.119652161,0.119699164,0.143310237,0.796377126,0.134813542,0.331735404,1.130932379,0.464332071,0.126251588,0.284857577,1.337170282,0.45086916,0.258156134,0.517344623,0.394522381,0.459388205,0.090747673,0.22827045,1.404597302,1.417971826,0.129986265,0.429608842,0.4630875,0.427329619,0.388762512,1.33152154,1.226077209,0.362850647,0.309313511,0.060200028,0.937538124,0.083343316,0.104258225,0.569818026,0.141648881,0.202936523,0.22470336,1
0.701072333,0.624715481,0.520895286,0.777566345,0.431177624,0.683560998,0.896226429,0.443443407,2.347787196,2.735296239,0.604989096,0.809768758,0.985954803,3.096046976,1.942250142,0.27750664,3.341117021,3.35819972,1.039265835,0.448341946,1.953068695,1.377170864,3.087291196,1.088574229,0.031586271,2.553367401,0.054147872,0.900948317,0.838198056,0.033989974,0.068658013,1.065758387,0.319701523,0.300898677,0.03974141,0.3748642,0.064870593,0.643529996,0.671178461,0.058653634,0.952120366,1.608081919,1.195399375,0.434511368,0.105182977,1.197275957,0.033360872,1.180796662,0.878064247,1.431162375,0.797594857,1.413707338,0.67925132,1.042582883,0.047173842,1.525268069,0.061428835,0.034367865,0.545288708,0.846133391,1.107293799,0.844916921,0.02372701,0.045036949,0.038242204,0.079852892,0.960553982,0.09429623,0.439670113,1.370839271,0.166940179,0.054531658,0.38222363,1.607144262,0.088494574,0.332029752,0.228816059,0.477767664,0.069429502,0.039654076,0.317912372,1.64326957,1.629030169,0.053010571,0.067475936,0.669513262,0.092867509,0.104785,1.53575634,1.484289208,0.066276145,0.054448607,0.03368592,1.180768594,0.062101144,0.224041105,0.259832572,0.042591508,0.278225121,0.277085389,-1
0.752557923,0.671337088,0.494757358,0.777763859,0.3825692,0.664886144,0.839886307,0.468521402,2.473494467,2.914383363,0.546300247,0.805254219,1.139381155,3.196939394,2.064463795,0.295140327,3.353202439,3.377034321,1.05477036,0.43464894,2.074275915,1.499491907,3.105156726,1.17778815,0.077682605,2.581909501,0.084127692,0.905041983,0.993346115,0.064605203,0.047442947,1.084356321,0.314405243,0.38256884,0.058162996,0.288823844,0.074751945,0.706540299,0.748330899,0.074632318,0.951111036,1.826138639,1.22599427,0.484570211,0.044160879,1.287115637,0.086499208,1.189720588,0.976973782,1.715748496,0.903892843,1.703872263,0.783025343,1.112917422,0.056205456,1.783658634,0.085945752,0.025966115,0.565698398,0.811094534,1.221527112,0.836145474,0.043507267,0.042163534,0.033970152,0.034936422,1.11402642,0.037813077,0.458833115,1.510999075,0.121452947,0.041699447,0.34044771,1.861243731,0.082839342,0.374003973,0.168631971,0.57399344,0.072936803,0.082555245,0.307950841,1.951286464,1.960409697,0.044761377,0.055090573,0.729948884,0.087513034,0.079746506,1.867996824,1.683962524,0.058403304,0.073836113,0.024961044,1.614158524,0.045367969,0.179283178,0.192942154,0.022858443,0.294986215,0.283578559,-1
0.652624586,0.615392815,0.491335801,0.667990163,0.329629571,0.484946951,0.609838616,0.388696938,2.000100472,2.297898388,0.590206551,0.613063018,0.746746167,2.571754797,1.68374135,0.254371792,2.819491197,2.859667962,0.760688393,0.457149161,1.688091935,1.202436742,2.61425945,0.758499224,0.112764333,2.168099129,0.086030665,0.763400432,0.635202781,0.12325003,0.079234859,0.74821099,0.162533547,0.30364727,0.073693096,0.39255643,0.061402694,0.496674173,0.477963913,0.062316921,0.73800577,1.363358743,1.04399526,0.31495701,0.062601652,0.96951481,0.051001813,0.942629271,0.877718186,1.225023559,0.666489468,1.198071662,0.736475697,0.915104037,0.101078912,1.285024926,0.071225868,0.023147067,0.354052567,0.766296469,1.011056889,0.661969645,0.031964198,0.030329009,0.05714534,0.012032018,0.867839165,0.018840373,0.262499514,1.139583189,0.216480138,0.054671603,0.33619344,1.341407798,0.079756158,0.320268341,0.298562532,0.39427045,0.054814421,0.034123397,0.301372403,1.360477888,1.313026456,0.027822551,0.054694897,0.527319356,0.08968021,0.169020277,1.205378516,1.205555895,0.079698409,0.095097251,0.008283232,1.329445622,0.080999218,0.165400512,0.356936477,0.044729323,0.204106238,0.324215487,-1
